Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Lesotho,LSO,3.15478597000656,3.77864652489428,3.93824345620034,3.34718384900193,4.20790481568188,4.49426438668041,5.16343708774528,5.91117461144003,4.92649847316573,8.9043861815729
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Liberia,LBR,2.39825869845501,8.73182810943055,3.05878407171582,3.70604286692398,4.3621127210564,6.52703701727555,9.70236496935305,5.67220722519592,6.48107688174003,10.7008354107405
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Madagascar,MDG,2.77463572595297,4.41953169976043,3.59422507426469,3.15340771556004,2.94189421009689,3.05274035774656,5.03140012779878,4.94457579377515,4.55783844747276,6.10133253801062
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Malawi,MWI,4.10551073364016,5.5325362636199,6.38504578622724,6.37966387497535,7.20339291448329,6.68256060291285,7.44897210133654,6.82921370091417,9.18289276406369,9.72710158706719
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Maldives,MDV,5.37611349354682,4.3823337704801,4.27764712778562,4.84709825811693,12.1908487321284,12.1726773382507,17.4573601006393,20.0732418589484,13.5353339647215,10.0931555815854
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Mali,MLI,3.26841525300169,3.50001152538175,3.92840546881742,4.60137343899868,4.17482670314458,4.97408292684434,4.81782013702406,5.27438364780336,5.11417034429757,5.8204645357203
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Mauritania,MRT,10.869712261055,14.1528684739522,15.0234089816701,15.7321650575094,17.4170720863714,14.0317946365313,9.98400357271301,12.3801001108215,8.04677713297792,10.1734022642487
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Mauritius,MUS,43.3282527556684,32.9187431984099,12.8249184854386,17.0043741853135,22.5678479160621,20.8448756775365,22.9375896035589,20.9485679433267,4.60656357313387,14.015099576774
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Mexico,MEX,10.6971771895414,12.5387170111518,18.8534358233458,14.2819574213038,11.6218684544373,13.3021139066279,15.7359205334234,14.4744062517122,8.67363189265452,8.08189733399944
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Moldova,MDA,14.2231052846037,12.6375228407502,12.8677525958176,11.4000648229884,13.185187520648,13.3773706229668,17.4068915012456,13.6849481338038,10.0332301955477,19.0122560645467
"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
