Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Nigeria,NGA,6.0058333333333,7.45583333333337,6.7271824307858,4.1400166631417,6.8190640262071,5.7415869808333,12.0095216718796,9.31646612804703,8.77037756856593,9.278053734975
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Norway,NOR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Oman,OMN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Pakistan,PAK,1.83974166666667,3.0376333333333,2.76625,2.21003333333333,..,-1.0577229736248,2.10801609346657,1.0799297702808,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Palau,PLW,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Panama,PAN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Papua New Guinea,PNG,5.41083333333333,3.4675,3.823,3.6575,4.35333333333333,2.52333333333333,0.7675,3.65166666666667,5.23,6.02777777777778
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Peru,PER,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Philippines,PHL,4.30891666666667,3.83366666666667,4.13816666666667,3.51058333333333,2.50533333333333,2.77216666666666,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Poland,POL,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Portugal,PRT,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Qatar,QAT,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Romania,ROU,4.605,4.30416666666667,3.29333333333334,3.03456232610145,2.54012370598728,2.98333333333334,2.91625456162303,2.11178022385388,0.22718605926468,2.31679896452692
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..
